Id,Lot Area,Neighborhood,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Foundation,Bsmt Unf SF,Total Bsmt SF,1st Flr SF,2nd Flr SF,Bsmt Full Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Garage Type,Garage Yr Blt,Garage Cars,Garage Area,Paved Drive,Wood Deck SF,Open Porch SF,Mo Sold,Yr Sold,SalePrice
2513,2651,Somerst,Twnhs,2Story,7,5,2000,2000,MetalSd,MetalSd,None,0.0,Gd,PConc,32.0,673.0,673,709,1.0,2,1,3,Gd,6,Typ,0,Detchd,2000.0,2.0,490.0,Y,153,50,4,2006,165000
2028,8520,OldTown,1Fam,1.5Fin,6,7,1916,1950,Stucco,Stucco,None,0.0,TA,BrkTil,0.0,714.0,1664,862,0.0,2,0,5,Gd,10,Typ,1,Detchd,1916.0,1.0,216.0,Y,88,15,8,2007,136000
2309,39384,NAmes,1Fam,1Story,6,6,1957,1957,Wd Sdng,Wd Sdng,Stone,902.0,TA,CBlock,595.0,1705.0,1390,0,1.0,1,1,1,Ex,4,Min1,2,Attchd,1957.0,2.0,550.0,Y,0,189,10,2006,252000
51,2628,NridgHt,Twnhs,2Story,7,5,2003,2003,VinylSd,Wd Shng,Stone,106.0,Gd,PConc,764.0,764.0,764,862,0.0,2,1,2,Gd,6,Typ,0,BuiltIn,2003.0,2.0,474.0,Y,0,27,6,2010,175500
699,6406,OldTown,1Fam,2Story,5,6,1939,1950,Wd Sdng,Wd Sdng,None,0.0,TA,BrkTil,269.0,690.0,868,690,0.0,1,1,3,TA,7,Typ,1,Detchd,1939.0,2.0,400.0,Y,0,36,10,2009,150000
1881,12342,NAmes,1Fam,1Story,5,5,1960,1978,Wd Sdng,Wd Sdng,None,0.0,TA,CBlock,978.0,978.0,1422,0,0.0,1,0,3,TA,6,Min1,1,Attchd,1960.0,1.0,286.0,Y,0,0,8,2007,139900
1345,6240,BrkSide,1Fam,1.5Fin,5,7,1930,1992,MetalSd,MetalSd,None,0.0,TA,PConc,1078.0,1078.0,1128,445,0.0,2,0,3,TA,8,Typ,1,Detchd,1930.0,2.0,360.0,P,0,0,6,2008,162900
166,10000,NAmes,1Fam,1Story,6,6,1962,1962,Wd Sdng,Wd Sdng,BrkFace,261.0,TA,CBlock,1116.0,1116.0,1116,0,0.0,1,1,3,TA,5,Typ,0,Attchd,1962.0,2.0,440.0,Y,0,0,2,2010,160000
781,9000,Sawyer,1Fam,1Story,2,2,1947,1950,Wd Sdng,Wd Sdng,None,0.0,TA,Slab,0.0,0.0,660,0,0.0,1,0,2,Fa,5,Min2,0,,,0.0,0.0,N,0,0,6,2009,63900
379,11088,NWAmes,1Fam,1Story,6,5,1978,1998,HdBoard,HdBoard,BrkFace,144.0,TA,PConc,308.0,1140.0,1707,0,0.0,2,0,3,TA,7,Typ,1,Attchd,1978.0,2.0,479.0,Y,0,0,5,2009,184000
2818,17755,Edwards,1Fam,1Story,5,4,1959,1959,HdBoard,Plywood,BrkFace,132.0,TA,CBlock,1290.0,1466.0,1466,0,0.0,1,1,3,Fa,6,Typ,2,Attchd,1959.0,2.0,528.0,Y,0,140,11,2006,149900
1168,4765,Somerst,TwnhsE,1Story,9,5,2000,2000,MetalSd,MetalSd,BrkFace,260.0,Gd,PConc,587.0,1614.0,1638,0,1.0,2,0,2,Ex,5,Typ,1,Attchd,2000.0,2.0,495.0,Y,230,68,7,2008,300000
1396,10532,ClearCr,1Fam,1Story,5,3,1960,1960,Plywood,Plywood,Stone,275.0,TA,CBlock,0.0,988.0,1721,0,1.0,2,0,3,TA,7,Mod,2,Basment,1960.0,2.0,626.0,Y,50,84,12,2008,145000
838,15426,CollgCr,1Fam,2Story,6,5,1997,1997,VinylSd,VinylSd,None,0.0,TA,PConc,107.0,928.0,928,836,1.0,2,1,3,Gd,7,Typ,0,Attchd,1997.0,2.0,470.0,Y,276,99,8,2009,231500
1492,13907,Edwards,1Fam,1Story,5,6,1940,1969,WdShing,Wd Shng,None,0.0,TA,CBlock,706.0,996.0,996,0,1.0,1,0,3,TA,6,Typ,1,,,0.0,0.0,Y,144,0,7,2008,108000
637,8750,NAmes,1Fam,1Story,5,5,1956,1956,BrkFace,BrkFace,None,0.0,TA,CBlock,565.0,1202.0,1202,0,0.0,1,0,3,TA,6,Typ,0,Attchd,1956.0,1.0,304.0,Y,0,35,11,2009,120000
1826,9945,Sawyer,1Fam,1Story,5,5,1961,1961,Wd Sdng,Wd Sdng,BrkFace,57.0,TA,CBlock,161.0,988.0,988,0,1.0,1,0,3,TA,5,Typ,0,Detchd,1963.0,2.0,572.0,Y,0,0,10,2007,128500
173,8960,OldTown,1Fam,1Story,5,6,1927,1950,WdShing,Wd Shng,None,0.0,TA,CBlock,1008.0,1008.0,1028,0,0.0,1,0,2,TA,5,Typ,1,Detchd,1927.0,2.0,360.0,Y,0,0,3,2010,115000
715,3500,OldTown,1Fam,1.5Fin,5,7,1947,1950,AsbShng,AsbShng,None,0.0,TA,CBlock,408.0,720.0,720,564,0.0,1,1,2,TA,5,Typ,0,Detchd,1948.0,1.0,240.0,Y,0,35,4,2009,110000
1183,24572,Veenker,1Fam,2Story,9,3,1977,1977,Wd Sdng,Wd Sdng,BrkFace,1050.0,Gd,CBlock,584.0,994.0,1599,1345,0.0,2,2,3,Gd,9,Typ,1,Attchd,1977.0,3.0,864.0,Y,140,70,6,2008,150000
2433,9056,Gilbert,1Fam,2Story,8,5,2004,2004,VinylSd,VinylSd,None,0.0,Gd,PConc,707.0,707.0,707,707,0.0,2,1,3,Gd,6,Typ,1,Attchd,2004.0,2.0,403.0,Y,100,35,10,2006,178000
2866,12320,Crawfor,1Fam,2Story,7,7,1932,1990,Wd Sdng,Wd Sdng,None,0.0,TA,BrkTil,637.0,637.0,959,650,0.0,1,1,3,Gd,8,Typ,2,2Types,1963.0,3.0,579.0,Y,0,0,5,2006,199500
2311,8238,Gilbert,1Fam,2Story,6,5,1997,1998,VinylSd,VinylSd,None,0.0,TA,PConc,113.0,813.0,813,712,1.0,2,1,3,TA,6,Typ,1,Attchd,1997.0,2.0,400.0,Y,421,72,5,2006,183500
1551,6000,IDOTRR,1Fam,SLvl,5,5,1967,1967,HdBoard,Plywood,None,0.0,Fa,CBlock,367.0,624.0,1092,564,0.0,1,1,3,TA,7,Mod,1,Attchd,1967.0,1.0,288.0,Y,0,180,7,2008,126000
1049,2529,NPkVill,Twnhs,1Story,7,6,1977,1977,Plywood,Brk Cmn,None,0.0,TA,CBlock,677.0,1055.0,1055,0,0.0,2,0,2,TA,4,Typ,0,Attchd,1977.0,2.0,440.0,Y,0,38,9,2008,148500
657,10800,OldTown,1Fam,2Story,5,7,1939,2006,VinylSd,VinylSd,None,0.0,TA,BrkTil,676.0,676.0,676,676,0.0,2,0,4,Gd,7,Typ,0,Detchd,1939.0,2.0,720.0,Y,187,0,8,2009,149000
414,2349,NPkVill,Twnhs,2Story,6,5,1977,1977,Plywood,Brk Cmn,None,0.0,TA,CBlock,466.0,855.0,855,601,0.0,2,1,3,TA,6,Typ,1,Attchd,1977.0,2.0,440.0,Y,0,28,5,2009,137900
1181,10846,Veenker,TwnhsE,1Story,8,5,1993,1993,BrkFace,BrkFace,None,0.0,Gd,PConc,100.0,1719.0,1719,0,2.0,1,1,1,Gd,6,Typ,2,Attchd,1993.0,2.0,473.0,Y,122,30,5,2008,324000
1514,5604,Edwards,1Fam,1Story,5,6,1925,1950,Stucco,Stucco,None,0.0,TA,CBlock,396.0,864.0,864,0,1.0,1,0,2,TA,5,Typ,0,,,0.0,0.0,Y,0,0,4,2008,98000
1040,1680,BrDale,Twnhs,2Story,6,5,1973,1973,HdBoard,HdBoard,BrkFace,359.0,TA,CBlock,25.0,483.0,483,504,0.0,1,1,2,TA,5,Typ,0,Detchd,1973.0,1.0,264.0,Y,52,0,2,2008,103400
216,6342,Sawyer,1Fam,1.5Fin,5,8,1875,1996,VinylSd,VinylSd,None,0.0,TA,CBlock,780.0,780.0,780,240,0.0,1,0,2,TA,6,Typ,0,,,0.0,0.0,N,0,0,5,2010,94000
1720,4590,NridgHt,Twnhs,1Story,8,5,2006,2006,VinylSd,VinylSd,Stone,108.0,Gd,PConc,1530.0,1554.0,1554,0,0.0,2,0,2,Gd,6,Typ,1,Attchd,2006.0,2.0,627.0,Y,156,73,8,2007,209500
2331,18062,StoneBr,1Fam,2Story,10,5,2006,2006,CemntBd,CmentBd,BrkFace,662.0,Ex,PConc,1528.0,1528.0,1528,1862,0.0,3,1,5,Ex,10,Typ,1,BuiltIn,2006.0,3.0,758.0,Y,204,34,9,2006,545224
204,12900,OldTown,1Fam,2Story,6,8,1912,2009,Wd Sdng,Wd Sdng,None,0.0,Gd,PConc,780.0,780.0,780,780,0.0,1,1,3,Gd,7,Typ,0,,,0.0,0.0,N,344,0,5,2010,159900
19,19138,Gilbert,1Fam,1Story,4,5,1951,1951,VinylSd,VinylSd,None,0.0,TA,CBlock,744.0,864.0,864,0,0.0,1,0,2,TA,4,Typ,0,Detchd,1951.0,2.0,400.0,Y,0,0,6,2010,141000
2438,8658,Gilbert,1Fam,2Story,6,5,2000,2000,VinylSd,VinylSd,None,0.0,TA,PConc,250.0,982.0,1008,881,0.0,2,1,3,TA,9,Typ,1,Attchd,2000.0,2.0,431.0,Y,0,0,4,2006,215000
89,6897,Sawyer,1Fam,1Story,5,8,1962,2010,HdBoard,HdBoard,None,0.0,TA,CBlock,381.0,1040.0,1040,0,1.0,1,1,3,TA,6,Typ,0,Detchd,1962.0,1.0,260.0,Y,0,104,4,2010,127000
240,9525,Edwards,1Fam,1Story,5,7,1954,1998,WdShing,Wd Shng,None,0.0,TA,CBlock,218.0,1172.0,1172,0,1.0,1,0,3,TA,5,Typ,0,Attchd,1954.0,1.0,366.0,Y,240,0,6,2010,128000
105,12853,Somerst,1Fam,1Story,8,5,2010,2010,CemntBd,CmentBd,None,0.0,Gd,PConc,610.0,1642.0,1418,0,1.0,1,1,1,Gd,6,Typ,1,Attchd,2010.0,3.0,852.0,Y,160,192,4,2010,267916
2020,6240,BrkSide,1Fam,1.5Fin,6,6,1931,1950,Wd Sdng,Wd Sdng,None,0.0,TA,BrkTil,459.0,884.0,959,408,0.0,1,0,3,TA,6,Typ,1,Detchd,1978.0,1.0,560.0,Y,0,0,11,2007,127500
888,7301,Edwards,1Fam,SFoyer,7,5,2003,2003,HdBoard,HdBoard,BrkFace,500.0,Gd,Slab,0.0,0.0,495,1427,0.0,3,0,4,Gd,7,Typ,1,BuiltIn,2003.0,2.0,672.0,Y,0,0,7,2009,198500
1019,12090,NWAmes,1Fam,1Story,6,6,1981,1981,MetalSd,MetalSd,BrkFace,210.0,TA,CBlock,606.0,1422.0,1422,0,0.0,2,0,3,Gd,7,Typ,1,Attchd,1981.0,2.0,576.0,Y,276,0,6,2008,175500
2132,8826,CollgCr,1Fam,2Story,7,5,2000,2000,VinylSd,VinylSd,BrkFace,144.0,Gd,PConc,144.0,985.0,985,857,1.0,2,1,3,Gd,7,Typ,1,Attchd,2000.0,2.0,486.0,Y,193,96,7,2007,217500
203,8094,OldTown,1Fam,1.5Fin,4,5,1915,1950,MetalSd,MetalSd,None,0.0,TA,CBlock,888.0,888.0,888,1074,0.0,1,1,4,TA,9,Typ,1,Detchd,1915.0,2.0,572.0,Y,160,0,6,2010,149500
420,10710,NAmes,1Fam,1Story,5,7,1966,2004,HdBoard,HdBoard,BrkFace,165.0,Gd,PConc,220.0,864.0,1120,0,0.0,1,0,3,TA,5,Typ,1,Attchd,1966.0,2.0,656.0,Y,0,162,7,2009,148800
2333,16056,StoneBr,1Fam,2Story,9,5,2005,2006,CemntBd,CmentBd,Stone,208.0,Gd,PConc,1752.0,1992.0,1992,876,0.0,3,1,4,Ex,11,Typ,1,BuiltIn,2005.0,3.0,716.0,Y,214,108,7,2006,556581
632,8400,NAmes,1Fam,1Story,6,3,1957,1957,BrkFace,BrkFace,None,0.0,TA,CBlock,628.0,1478.0,1478,0,1.0,1,1,3,TA,6,Typ,2,Attchd,1957.0,2.0,442.0,Y,114,0,6,2009,156500
2800,11250,CollgCr,1Fam,2Story,7,5,1995,1996,VinylSd,VinylSd,None,0.0,Gd,PConc,245.0,930.0,950,1045,1.0,2,1,4,Gd,8,Typ,1,Attchd,1995.0,2.0,610.0,Y,275,170,7,2006,237000
1885,7535,NAmes,1Fam,1Story,5,7,1958,1985,MetalSd,MetalSd,None,0.0,TA,CBlock,522.0,912.0,912,0,0.0,1,0,2,TA,5,Typ,0,Attchd,1958.0,1.0,297.0,Y,12,285,6,2007,120000
1734,12216,Gilbert,1Fam,1Story,6,5,2005,2005,VinylSd,VinylSd,None,0.0,TA,PConc,408.0,1326.0,1326,0,1.0,2,0,3,Gd,6,Typ,0,Attchd,2005.0,2.0,388.0,Y,120,23,6,2007,203000
2327,3701,StoneBr,TwnhsE,1Story,8,5,1987,1987,HdBoard,HdBoard,None,0.0,TA,CBlock,1191.0,1191.0,1204,0,0.0,2,0,2,TA,5,Typ,0,Attchd,1987.0,2.0,461.0,Y,120,70,8,2006,130000
1282,9760,NAmes,1Fam,2Story,6,6,1964,1964,HdBoard,HdBoard,BrkFace,360.0,TA,CBlock,0.0,780.0,798,813,1.0,1,1,4,TA,7,Typ,0,Attchd,1964.0,2.0,442.0,Y,328,128,6,2008,167900
2688,9873,BrkSide,2fmCon,1Story,4,5,1970,1970,HdBoard,HdBoard,BrkFace,160.0,TA,CBlock,171.0,960.0,960,0,1.0,1,0,3,TA,6,Typ,0,Detchd,1970.0,2.0,576.0,Y,0,288,5,2006,129000
2581,10011,NAmes,1Fam,1Story,5,6,1957,1996,HdBoard,HdBoard,BrkFace,64.0,TA,CBlock,710.0,1070.0,1236,0,0.0,1,0,2,Gd,6,Min1,1,Attchd,1957.0,1.0,447.0,Y,0,0,5,2006,134450
2067,25339,Sawyer,1Fam,1Story,5,7,1918,2007,Wd Sdng,Wd Sdng,None,0.0,TA,BrkTil,816.0,816.0,1416,0,0.0,2,0,3,Gd,7,Typ,0,Attchd,2007.0,2.0,576.0,N,0,0,8,2007,112000
2115,8883,SawyerW,1Fam,2Story,7,5,1988,1988,HdBoard,HdBoard,BrkFace,360.0,Gd,PConc,0.0,929.0,946,927,1.0,2,1,3,Gd,7,Typ,1,Attchd,1988.0,2.0,619.0,Y,108,48,5,2007,207000
754,3000,OldTown,Duplex,2Story,5,1,1922,1950,MetalSd,MetalSd,None,0.0,TA,BrkTil,1040.0,1040.0,1088,1040,0.0,2,0,4,TA,11,Sev,0,,,0.0,0.0,Y,0,56,9,2009,62500
1079,2448,NridgHt,Twnhs,2Story,7,5,2003,2004,VinylSd,Wd Shng,Stone,106.0,Gd,PConc,191.0,764.0,764,862,1.0,2,1,2,Gd,6,Typ,0,BuiltIn,2003.0,2.0,474.0,Y,0,27,10,2008,154000
2615,7100,NAmes,1Fam,1Story,5,7,1957,1957,WdShing,Wd Shng,None,0.0,TA,CBlock,108.0,816.0,816,0,1.0,1,0,2,TA,5,Typ,0,Detchd,1957.0,1.0,308.0,Y,0,0,7,2006,129900
329,2592,MeadowV,TwnhsE,2Story,5,3,1976,1976,CemntBd,CmentBd,None,0.0,TA,CBlock,175.0,536.0,536,576,0.0,1,1,3,TA,4,Typ,0,Attchd,1976.0,1.0,336.0,Y,182,0,4,2010,85000
1320,5700,OldTown,1Fam,1.5Fin,7,7,1926,1950,Wd Sdng,Wd Sdng,None,0.0,TA,PConc,572.0,572.0,572,539,0.0,1,0,2,TA,5,Typ,1,Detchd,1982.0,1.0,288.0,Y,0,0,8,2008,116900
416,2289,NPkVill,Twnhs,2Story,6,6,1978,1978,Plywood,Brk Cmn,None,0.0,TA,CBlock,544.0,855.0,855,586,0.0,2,1,3,TA,7,Typ,1,Attchd,1978.0,2.0,440.0,Y,28,0,4,2009,148500
284,12180,Edwards,2fmCon,1.5Fin,4,4,1941,1950,MetalSd,MetalSd,None,0.0,TA,BrkTil,324.0,672.0,672,252,1.0,1,0,2,Fa,5,Typ,0,Detchd,1941.0,1.0,280.0,Y,0,0,7,2010,80000
1385,7400,Sawyer,1Fam,SFoyer,5,5,1984,1984,VinylSd,VinylSd,None,0.0,TA,PConc,0.0,1060.0,1126,0,1.0,1,0,2,TA,5,Typ,0,Attchd,1984.0,2.0,506.0,Y,178,0,3,2008,152000
275,8842,Edwards,1Fam,1Story,5,6,1954,1954,VinylSd,VinylSd,None,0.0,TA,CBlock,381.0,381.0,992,0,0.0,1,0,3,TA,6,Typ,0,Detchd,1954.0,1.0,319.0,Y,60,0,1,2010,155891
2024,8850,BrkSide,1Fam,1.5Fin,6,7,1920,1950,Wd Sdng,Wd Shng,None,0.0,TA,PConc,768.0,768.0,752,624,0.0,1,0,3,Gd,7,Typ,0,Detchd,1977.0,2.0,576.0,P,0,54,2,2007,165000
68,9215,Somerst,1Fam,1Story,7,5,2009,2010,VinylSd,VinylSd,None,0.0,Gd,PConc,1218.0,1218.0,1218,0,0.0,2,0,2,Gd,4,Typ,0,Attchd,2009.0,2.0,676.0,Y,0,136,4,2010,204500
1910,9480,NAmes,1Fam,2Story,5,7,1942,1995,MetalSd,MetalSd,Stone,224.0,TA,CBlock,342.0,728.0,888,756,0.0,1,1,3,Gd,7,Typ,2,Attchd,1942.0,1.0,312.0,Y,168,0,6,2007,146500
381,11880,NWAmes,1Fam,1Story,7,5,1978,1978,Plywood,Plywood,BrkFace,206.0,TA,CBlock,567.0,1271.0,1601,0,0.0,2,0,3,TA,7,Typ,1,Attchd,1978.0,2.0,478.0,Y,0,0,4,2009,157000
1323,10800,OldTown,1Fam,2Story,7,7,1890,1999,Wd Sdng,Wd Shng,None,0.0,TA,BrkTil,1313.0,1313.0,1313,1182,0.0,2,0,5,TA,10,Typ,1,Detchd,1950.0,2.0,342.0,Y,0,299,12,2008,184000
2432,7861,Gilbert,1Fam,2Story,6,5,2002,2003,VinylSd,VinylSd,None,0.0,Gd,PConc,326.0,783.0,807,702,1.0,2,1,3,Gd,7,Typ,1,Attchd,2002.0,2.0,393.0,Y,100,75,6,2006,183200
777,11616,Sawyer,1Fam,1Story,5,5,1962,1962,Wd Sdng,Wd Sdng,BrkFace,116.0,TA,CBlock,252.0,1092.0,1092,0,0.0,1,0,3,TA,6,Typ,1,Attchd,1962.0,1.0,288.0,Y,0,20,9,2009,139000
1107,10542,NoRidge,1Fam,2Story,7,5,1993,1994,Wd Sdng,ImStucc,BrkFace,651.0,Gd,PConc,138.0,1311.0,1325,1093,1.0,2,1,3,Gd,9,Typ,1,Attchd,1993.0,3.0,983.0,Y,250,154,8,2008,341000
30,1680,BrDale,Twnhs,2Story,6,5,1971,1971,HdBoard,HdBoard,BrkFace,504.0,TA,CBlock,327.0,483.0,483,504,0.0,1,1,2,TA,5,Typ,0,Detchd,1971.0,1.0,264.0,Y,275,0,2,2010,96000
282,8546,Edwards,1Fam,1Story,4,5,2003,2004,VinylSd,VinylSd,None,0.0,TA,PConc,1121.0,1121.0,1121,0,0.0,2,0,2,TA,5,Typ,0,Attchd,2003.0,2.0,440.0,Y,132,64,3,2010,140000
188,7407,OldTown,1Fam,1Story,6,7,1957,1996,MetalSd,MetalSd,None,0.0,TA,CBlock,312.0,912.0,1236,0,1.0,1,0,2,TA,6,Typ,0,Attchd,1957.0,2.0,923.0,Y,0,158,4,2010,149700
2356,10140,NWAmes,1Fam,1Story,5,6,1975,1975,HdBoard,HdBoard,None,0.0,TA,CBlock,268.0,1056.0,1074,0,1.0,1,1,3,TA,6,Typ,0,Attchd,1975.0,2.0,495.0,Y,0,88,7,2006,153500
1554,14584,IDOTRR,1Fam,1Story,1,5,1952,1952,AsbShng,VinylSd,None,0.0,Fa,Slab,0.0,0.0,733,0,0.0,1,0,2,Fa,4,Sal,0,Attchd,1952.0,2.0,487.0,N,0,0,2,2008,13100
1464,8158,CollgCr,1Fam,2Story,7,5,2003,2003,VinylSd,VinylSd,BrkFace,252.0,Gd,PConc,334.0,884.0,884,884,1.0,2,1,3,Gd,8,Typ,0,Attchd,2003.0,2.0,543.0,Y,0,63,7,2008,224900
2469,7500,Somerst,1Fam,1Story,7,5,2005,2005,VinylSd,VinylSd,None,0.0,Gd,PConc,1257.0,1257.0,1266,0,0.0,2,0,3,Gd,6,Typ,1,Attchd,2005.0,2.0,453.0,Y,38,144,4,2006,176000
1834,10678,NoRidge,1Fam,1.5Fin,8,5,1992,2000,HdBoard,HdBoard,BrkFace,337.0,Gd,PConc,983.0,1683.0,2129,743,0.0,2,1,4,Gd,9,Typ,1,Attchd,1992.0,2.0,541.0,Y,0,33,4,2007,285000
1779,15256,Somerst,1Fam,1Story,8,5,2007,2007,VinylSd,VinylSd,Stone,84.0,Gd,PConc,556.0,1485.0,1464,0,1.0,2,0,3,Gd,6,Typ,0,Attchd,2007.0,3.0,754.0,Y,168,160,8,2007,282922
2569,14200,NAmes,1Fam,2Story,7,6,1966,1966,MetalSd,MetalSd,BrkFace,309.0,TA,CBlock,479.0,924.0,1216,941,0.0,2,1,4,Gd,8,Typ,2,Attchd,1966.0,2.0,487.0,Y,105,66,5,2006,226000
2334,12438,StoneBr,1Fam,2Story,8,5,2006,2006,VinylSd,VinylSd,BrkFace,466.0,Ex,PConc,1234.0,1234.0,1264,1312,0.0,2,1,4,Ex,10,Typ,1,BuiltIn,2006.0,3.0,666.0,Y,324,100,7,2006,361919
2330,16023,StoneBr,1Fam,2Story,9,5,2005,2006,VinylSd,VinylSd,BrkFace,600.0,Gd,PConc,180.0,1398.0,1414,1384,1.0,3,1,3,Ex,11,Typ,1,BuiltIn,2005.0,3.0,670.0,Y,182,37,3,2006,457347
2119,20064,ClearCr,1Fam,1Story,8,6,1976,1976,Wd Sdng,Wd Sdng,None,0.0,Gd,CBlock,0.0,966.0,1743,0,2.0,0,1,0,Gd,5,Typ,2,Attchd,1976.0,2.0,529.0,Y,646,0,5,2007,279000
988,9819,Mitchel,1Fam,1Story,6,5,1977,1977,Plywood,ImStucc,None,0.0,TA,PConc,0.0,1567.0,1567,0,1.0,2,0,2,Gd,5,Typ,2,Attchd,1977.0,2.0,714.0,Y,264,32,5,2009,196000
382,10400,NWAmes,1Fam,1Story,7,5,1976,1976,HdBoard,HdBoard,BrkFace,189.0,TA,CBlock,1090.0,1090.0,1370,0,0.0,2,0,3,TA,6,Typ,1,Attchd,1976.0,2.0,479.0,Y,0,0,6,2009,152000
670,11643,NAmes,Duplex,2Story,5,5,1969,1969,MetalSd,MetalSd,BrkFace,368.0,TA,CBlock,748.0,1248.0,1338,1296,1.0,2,2,6,TA,12,Typ,0,Detchd,1969.0,4.0,968.0,Y,0,0,8,2009,200000
2760,11645,CollgCr,1Fam,1Story,8,5,2005,2006,VinylSd,VinylSd,BrkFace,198.0,Gd,PConc,448.0,1570.0,1590,0,1.0,2,1,2,Ex,6,Typ,0,Attchd,2005.0,3.0,754.0,Y,176,80,8,2006,294900
543,7328,SawyerW,1Fam,1Story,7,5,2008,2009,VinylSd,VinylSd,BrkFace,140.0,Gd,PConc,1450.0,1450.0,1450,0,0.0,2,0,2,Gd,6,Typ,0,Attchd,2008.0,3.0,788.0,Y,0,93,2,2009,224243
2835,7822,Edwards,1Fam,1.5Fin,6,3,1915,1950,AsbShng,AsbShng,None,0.0,TA,BrkTil,832.0,832.0,846,492,0.0,2,0,3,TA,7,Typ,0,Detchd,1974.0,2.0,528.0,N,0,0,5,2006,92000
1735,9018,Gilbert,1Fam,2Story,7,5,2007,2007,VinylSd,VinylSd,None,0.0,Gd,PConc,728.0,728.0,728,728,0.0,2,1,3,Gd,8,Typ,1,Attchd,2007.0,2.0,400.0,Y,100,24,7,2007,179540
448,13472,NridgHt,1Fam,1Story,10,5,2003,2003,VinylSd,VinylSd,BrkFace,922.0,Ex,PConc,2336.0,2392.0,2392,0,0.0,2,0,3,Ex,8,Typ,1,Attchd,2003.0,3.0,968.0,Y,248,105,6,2009,386250
2287,1533,MeadowV,Twnhs,SLvl,4,5,1970,1970,CemntBd,CmentBd,None,0.0,TA,CBlock,27.0,530.0,530,462,1.0,1,0,2,TA,4,Typ,0,BuiltIn,1970.0,1.0,297.0,Y,112,97,7,2007,106500
524,11003,Somerst,1Fam,2Story,10,5,2008,2008,VinylSd,VinylSd,Stone,160.0,Ex,PConc,252.0,1017.0,1026,981,1.0,2,1,3,Ex,10,Typ,1,Attchd,2008.0,3.0,812.0,Y,168,52,4,2009,310000
1767,10790,NoRidge,1Fam,2Story,7,5,1998,1998,VinylSd,VinylSd,BrkFace,275.0,Gd,PConc,1066.0,1066.0,1108,1277,0.0,2,1,4,Gd,8,Typ,1,BuiltIn,1998.0,3.0,600.0,Y,120,38,5,2007,252000
2206,7128,Crawfor,1Fam,2.5Unf,7,5,1941,1950,MetalSd,MetalSd,None,0.0,TA,CBlock,554.0,918.0,918,728,0.0,2,0,4,TA,7,Typ,2,Detchd,1941.0,1.0,240.0,Y,0,0,8,2007,164000
1740,7713,Gilbert,1Fam,2Story,7,5,2007,2007,VinylSd,VinylSd,Stone,16.0,Gd,PConc,728.0,728.0,728,728,0.0,2,1,3,Gd,7,Typ,0,Attchd,2007.0,2.0,400.0,Y,100,24,7,2007,177594
199,6240,BrkSide,1Fam,1.5Fin,5,7,1936,1980,VinylSd,VinylSd,None,0.0,TA,CBlock,252.0,528.0,548,492,0.0,1,0,2,TA,5,Typ,0,Detchd,1979.0,2.0,624.0,P,306,0,5,2010,123900
2214,22420,Crawfor,1Fam,2Story,6,6,1918,1950,Wd Sdng,Stucco,None,0.0,TA,BrkTil,242.0,1370.0,1370,1254,1.0,2,1,4,TA,10,Typ,1,Detchd,1918.0,3.0,864.0,N,0,0,11,2007,239000
323,15300,Mitchel,1Fam,1Story,5,5,1965,1977,Plywood,HdBoard,None,0.0,TA,CBlock,1026.0,1068.0,1264,0,1.0,1,0,2,TA,7,Typ,1,Attchd,1965.0,2.0,528.0,Y,0,0,6,2010,169000
2421,3196,Blmngtn,TwnhsE,1Story,7,5,2003,2004,VinylSd,VinylSd,BrkFace,18.0,Gd,PConc,1374.0,1374.0,1557,0,0.0,2,0,2,Gd,7,Typ,1,Attchd,2003.0,2.0,420.0,Y,143,20,10,2006,234000
952,9360,Mitchel,1Fam,SFoyer,6,7,1977,1977,Plywood,Plywood,None,0.0,TA,CBlock,0.0,957.0,1287,0,1.0,1,1,2,TA,5,Typ,2,Attchd,1977.0,2.0,541.0,Y,302,39,11,2009,173000
24,11241,NAmes,1Fam,1Story,6,7,1970,1970,Wd Sdng,Wd Sdng,BrkFace,180.0,TA,CBlock,426.0,1004.0,1004,0,1.0,1,0,2,TA,5,Typ,1,Attchd,1970.0,2.0,480.0,Y,0,0,3,2010,149000
1139,9260,SawyerW,1Fam,1Story,7,5,2007,2007,VinylSd,VinylSd,None,0.0,Gd,PConc,1162.0,1162.0,1162,0,0.0,2,0,3,Gd,6,Typ,0,Attchd,2007.0,2.0,483.0,Y,0,32,3,2008,170000
518,7993,Somerst,1Fam,1Story,7,5,2008,2009,VinylSd,VinylSd,,,Gd,PConc,1436.0,1436.0,1436,0,0.0,2,0,3,Gd,6,Typ,0,Attchd,2008.0,2.0,529.0,Y,0,121,10,2009,225000
1390,9239,Sawyer,1Fam,1Story,5,8,1963,2003,VinylSd,VinylSd,None,0.0,TA,CBlock,326.0,960.0,960,0,1.0,1,0,3,Gd,6,Typ,0,Attchd,1963.0,1.0,300.0,Y,168,0,5,2008,144900
